model_name,temperature,seed,item_id,phenomenon,prompt,prior_prompt,question,options,option_names,shuffled_options,shuffled_option_names,option_numbering,token_cond_log_probs,token_cond_probs,prior_token_log_probs,null_prior_token_log_probs,token_probs,sentence_cond_probs,mean_sentence_cond_probs,prior_sentence_probs,sentence_mi,sentence_surprisal,mean_sentence_surprisal,sentence_mi_surprisal
meta-llama/Llama-2-7b-hf,0.1,2,1,coherence,"You will read a pair of sentences. Your task is to decide whether they form a coherent story.

Mary's exam was about to start. Her palms were sweaty. ","You will read a pair of sentences. Your task is to decide whether they form a coherent story.

Choose one of the following options and return the label of that option.
A. incoherent
B. coherent
Your answer:
",Is this story coherent or not?,A,target,incoherent,competitor,A,[-6.611587047576904],[0.0013446963579623636],[-6.87332820892334],[-6.947811603546143],[0.0009607353246300646],0.0013446963579623636,0.0013446963579623636,0.0009607353246300646,1.3996532900256842,-6.611587047576904,-6.611587047576904,0.9516071282362305
meta-llama/Llama-2-7b-hf,0.1,2,1,coherence,"You will read a pair of sentences. Your task is to decide whether they form a coherent story.

Mary's exam was about to start. Her palms were sweaty. ","You will read a pair of sentences. Your task is to decide whether they form a coherent story.

Choose one of the following options and return the label of that option.
A. incoherent
B. coherent
Your answer:
",Is this story coherent or not?,B,competitor,coherent,target,B,[-6.802364349365234],[0.0011111449049128728],[-8.983907699584961],[-6.320019245147705],[0.0017999088663852789],0.0011111449049128728,0.0011111449049128728,0.0017999088663852789,0.6173339804388891,-6.802364349365234,-6.802364349365234,1.076320195478496
meta-llama/Llama-2-7b-hf,0.1,2,2,coherence,"You will read a pair of sentences. Your task is to decide whether they form a coherent story.

Laura got a lot of mail today. Some of her friends had remembered her birthday.","You will read a pair of sentences. Your task is to decide whether they form a coherent story.

Choose one of the following options and return the label of that option.
A. incoherent
B. coherent
Your answer:
",Is this story coherent or not?,A,target,incoherent,competitor,A,[-6.532797336578369],[0.0014549302224635707],[-6.87332820892334],[-6.947811603546143],[0.0009607353246300646],0.0014549302224635707,0.0014549302224635707,0.0009607353246300646,1.5143923463247257,-6.532797336578369,-6.532797336578369,0.9402669083951627
meta-llama/Llama-2-7b-hf,0.1,2,2,coherence,"You will read a pair of sentences. Your task is to decide whether they form a coherent story.

Laura got a lot of mail today. Some of her friends had remembered her birthday.","You will read a pair of sentences. Your task is to decide whether they form a coherent story.

Choose one of the following options and return the label of that option.
A. incoherent
B. coherent
Your answer:
",Is this story coherent or not?,B,competitor,coherent,target,B,[-6.700684547424316],[0.0012300695734409923],[-8.983907699584961],[-6.320019245147705],[0.0017999088663852789],0.0012300695734409923,0.0012300695734409923,0.0017999088663852789,0.6834065859741646,-6.700684547424316,-6.700684547424316,1.0602316682134905
meta-llama/Llama-2-7b-hf,0.1,2,3,coherence,"You will read a pair of sentences. Your task is to decide whether they form a coherent story.

Sometimes a truck drives by the house. The dishes start to rattle.","You will read a pair of sentences. Your task is to decide whether they form a coherent story.

Choose one of the following options and return the label of that option.
A. incoherent
B. coherent
Your answer:
",Is this story coherent or not?,A,target,incoherent,competitor,A,[-7.162008285522461],[0.0007754955717721009],[-6.87332820892334],[-6.947811603546143],[0.0009607353246300646],0.0007754955717721009,0.0007754955717721009,0.0009607353246300646,0.8071896097613658,-7.162008285522461,-7.162008285522461,1.030829373937974
meta-llama/Llama-2-7b-hf,0.1,2,3,coherence,"You will read a pair of sentences. Your task is to decide whether they form a coherent story.

Sometimes a truck drives by the house. The dishes start to rattle.","You will read a pair of sentences. Your task is to decide whether they form a coherent story.

Choose one of the following options and return the label of that option.
A. incoherent
B. coherent
Your answer:
",Is this story coherent or not?,B,competitor,coherent,target,B,[-6.657106399536133],[0.0012848588647631966],[-8.983907699584961],[-6.320019245147705],[0.0017999088663852789],0.0012848588647631966,0.0012848588647631966,0.0017999088663852789,0.7138466223256921,-6.657106399536133,-6.657106399536133,1.0533364126457734
meta-llama/Llama-2-7b-hf,0.1,2,4,coherence,"You will read a pair of sentences. Your task is to decide whether they form a coherent story.

The lights have been on since last night. The car doesn't start.","You will read a pair of sentences. Your task is to decide whether they form a coherent story.

Choose one of the following options and return the label of that option.
A. coherent
B. incoherent
Your answer:
",Is this story coherent or not?,A,target,coherent,target,A,[-6.349612712860107],[0.0017474237599790121],[-6.87332820892334],[-6.804435729980469],[0.0011088456830000602],0.0017474237599790121,0.0017474237599790121,0.0011088456830000602,1.5758944520135876,-6.349612712860107,-6.349612712860107,0.9331578641978492
meta-llama/Llama-2-7b-hf,0.1,2,4,coherence,"You will read a pair of sentences. Your task is to decide whether they form a coherent story.

The lights have been on since last night. The car doesn't start.","You will read a pair of sentences. Your task is to decide whether they form a coherent story.

Choose one of the following options and return the label of that option.
A. coherent
B. incoherent
Your answer:
",Is this story coherent or not?,B,competitor,incoherent,competitor,B,[-6.888064861297607],[0.0010198855526172852],[-8.983907699584961],[-6.285059928894043],[0.0018639452622529538],0.0010198855526172852,0.0010198855526172852,0.0018639452622529538,0.5471649695252037,-6.888064861297607,-6.888064861297607,1.0959425907192062
meta-llama/Llama-2-7b-hf,0.1,2,5,coherence,"You will read a pair of sentences. Your task is to decide whether they form a coherent story.

Susan felt her baby's forehead with her palm. She begged her family doctor to come at once.","You will read a pair of sentences. Your task is to decide whether they form a coherent story.

Choose one of the following options and return the label of that option.
A. incoherent
B. coherent
Your answer:
",Is this story coherent or not?,A,target,incoherent,competitor,A,[-6.538482189178467],[0.0014466826240080355],[-6.87332820892334],[-6.947811603546143],[0.0009607353246300646],0.0014466826240080355,0.0014466826240080355,0.0009607353246300646,1.5058076734766541,-6.538482189178467,-6.538482189178467,0.94108513043751
meta-llama/Llama-2-7b-hf,0.1,2,5,coherence,"You will read a pair of sentences. Your task is to decide whether they form a coherent story.

Susan felt her baby's forehead with her palm. She begged her family doctor to come at once.","You will read a pair of sentences. Your task is to decide whether they form a coherent story.

Choose one of the following options and return the label of that option.
A. incoherent
B. coherent
Your answer:
",Is this story coherent or not?,B,competitor,coherent,target,B,[-6.617971897125244],[0.0013361380249372289],[-8.983907699584961],[-6.320019245147705],[0.0017999088663852789],0.0013361380249372289,0.0013361380249372289,0.0017999088663852789,0.7423364870803533,-6.617971897125244,-6.617971897125244,1.0471442633986119
meta-llama/Llama-2-7b-hf,0.1,2,6,coherence,"You will read a pair of sentences. Your task is to decide whether they form a coherent story.

Bob was looking forward to the long holiday. He turned on the TV for a weather report.","You will read a pair of sentences. Your task is to decide whether they form a coherent story.

Choose one of the following options and return the label of that option.
A. coherent
B. incoherent
Your answer:
",Is this story coherent or not?,A,target,coherent,target,A,[-6.444604396820068],[0.001589073087112095],[-6.87332820892334],[-6.804435729980469],[0.0011088456830000602],0.001589073087112095,0.001589073087112095,0.0011088456830000602,1.433087679804773,-6.444604396820068,-6.444604396820068,0.9471181230245181
meta-llama/Llama-2-7b-hf,0.1,2,6,coherence,"You will read a pair of sentences. Your task is to decide whether they form a coherent story.

Bob was looking forward to the long holiday. He turned on the TV for a weather report.","You will read a pair of sentences. Your task is to decide whether they form a coherent story.

Choose one of the following options and return the label of that option.
A. coherent
B. incoherent
Your answer:
",Is this story coherent or not?,B,competitor,incoherent,competitor,B,[-6.4034905433654785],[0.0016557676458087375],[-8.983907699584961],[-6.285059928894043],[0.0018639452622529538],0.0016557676458087375,0.0016557676458087375,0.0018639452622529538,0.8883134496167598,-6.4034905433654785,-6.4034905433654785,1.0188431957389903
meta-llama/Llama-2-7b-hf,0.1,2,7,coherence,"You will read a pair of sentences. Your task is to decide whether they form a coherent story.

Sharon's car was totally wrecked last week. She went to the bank hoping to get a loan.","You will read a pair of sentences. Your task is to decide whether they form a coherent story.

Choose one of the following options and return the label of that option.
A. coherent
B. incoherent
Your answer:
",Is this story coherent or not?,A,target,coherent,target,A,[-6.30165433883667],[0.0018332694181686017],[-6.87332820892334],[-6.804435729980469],[0.0011088456830000602],0.0018332694181686017,0.0018332694181686017,0.0011088456830000602,1.6533133927243708,-6.30165433883667,-6.30165433883667,0.9261097597074016
meta-llama/Llama-2-7b-hf,0.1,2,7,coherence,"You will read a pair of sentences. Your task is to decide whether they form a coherent story.

Sharon's car was totally wrecked last week. She went to the bank hoping to get a loan.","You will read a pair of sentences. Your task is to decide whether they form a coherent story.

Choose one of the following options and return the label of that option.
A. coherent
B. incoherent
Your answer:
",Is this story coherent or not?,B,competitor,incoherent,competitor,B,[-6.478265285491943],[0.0015364737120954844],[-8.983907699584961],[-6.285059928894043],[0.0018639452622529538],0.0015364737120954844,0.0015364737120954844,0.0018639452622529538,0.8243126787094305,-6.478265285491943,-6.478265285491943,1.0307404159679823
meta-llama/Llama-2-7b-hf,0.1,2,8,coherence,"You will read a pair of sentences. Your task is to decide whether they form a coherent story.

Cathy worked very hard and became exhausted. She was carried unconscious to the hospital. ","You will read a pair of sentences. Your task is to decide whether they form a coherent story.

Choose one of the following options and return the label of that option.
A. incoherent
B. coherent
Your answer:
",Is this story coherent or not?,A,target,incoherent,competitor,A,[-6.7551374435424805],[0.0011648797181213753],[-6.87332820892334],[-6.947811603546143],[0.0009607353246300646],0.0011648797181213753,0.0011648797181213753,0.0009607353246300646,1.2124876521740442,-6.7551374435424805,-6.7551374435424805,0.9722683672215117
meta-llama/Llama-2-7b-hf,0.1,2,8,coherence,"You will read a pair of sentences. Your task is to decide whether they form a coherent story.

Cathy worked very hard and became exhausted. She was carried unconscious to the hospital. ","You will read a pair of sentences. Your task is to decide whether they form a coherent story.

Choose one of the following options and return the label of that option.
A. incoherent
B. coherent
Your answer:
",Is this story coherent or not?,B,competitor,coherent,target,B,[-6.482527732849121],[0.0015299385116504622],[-8.983907699584961],[-6.320019245147705],[0.0017999088663852789],0.0015299385116504622,0.0015299385116504622,0.0017999088663852789,0.8500088755732434,-6.482527732849121,-6.482527732849121,1.025713290007176
meta-llama/Llama-2-7b-hf,0.1,2,9,coherence,"You will read a pair of sentences. Your task is to decide whether they form a coherent story.

A dog ran toward a little girl eating ice cream. She was knocked down and shouted for her mother. ","You will read a pair of sentences. Your task is to decide whether they form a coherent story.

Choose one of the following options and return the label of that option.
A. incoherent
B. coherent
Your answer:
",Is this story coherent or not?,A,target,incoherent,competitor,A,[-6.057852268218994],[0.002339419942367378],[-6.87332820892334],[-6.947811603546143],[0.0009607353246300646],0.002339419942367378,0.002339419942367378,0.0009607353246300646,2.4350306295526107,-6.057852268218994,-6.057852268218994,0.8719079638151219
