model_name,temperature,seed,item_id,phenomenon,prompt,prior_prompt,question,options,option_names,shuffled_options,shuffled_option_names,option_numbering,token_cond_log_probs,token_cond_probs,prior_token_log_probs,null_prior_token_log_probs,token_probs,sentence_cond_probs,mean_sentence_cond_probs,prior_sentence_probs,sentence_mi,sentence_surprisal,mean_sentence_surprisal,sentence_mi_surprisal
google/flan-t5-xl,0.1,0,1,metaphor,"You will read a short story that describes an everyday situation. Your task is to interpret what the character in the story is trying to convey.

Mary was asked about the town that she has just moved to. Mary responded: ""This town is a chimney."" What does Mary mean?","You will read a short story that describes an everyday situation. Your task is to interpret what the character in the story is trying to convey.

Choose one of the following options and return the label of that option.
A. All houses in this town have chimneys.
B. The people living in this town are very welcoming.
C. The town is not one of the cleanest ones.
D. Mary found a job at a company installing chimneys.
E. The town is a chimney.
Your answer:
",,A,target,All houses in this town have chimneys.,distractor_plausibleliteral,A,[-2.871182441711426],[0.05663192302577127],[-3.527845621109009],[-2.205674409866333],[0.11017619632936582],0.05663192302577127,0.05663192302577127,0.11017619632936582,0.5140123267322932,-2.871182441711426,-2.871182441711426,1.3017254173454473
google/flan-t5-xl,0.1,0,1,metaphor,"You will read a short story that describes an everyday situation. Your task is to interpret what the character in the story is trying to convey.

Mary was asked about the town that she has just moved to. Mary responded: ""This town is a chimney."" What does Mary mean?","You will read a short story that describes an everyday situation. Your task is to interpret what the character in the story is trying to convey.

Choose one of the following options and return the label of that option.
A. All houses in this town have chimneys.
B. The people living in this town are very welcoming.
C. The town is not one of the cleanest ones.
D. Mary found a job at a company installing chimneys.
E. The town is a chimney.
Your answer:
",,B,competitor,The people living in this town are very welcoming.,competitor,B,[-2.871182441711426],[0.05663192302577127],[-2.824583053588867],[-2.205674409866333],[0.11017619632936582],0.05663192302577127,0.05663192302577127,0.11017619632936582,0.5140123267322932,-2.871182441711426,-2.871182441711426,1.3017254173454473
google/flan-t5-xl,0.1,0,1,metaphor,"You will read a short story that describes an everyday situation. Your task is to interpret what the character in the story is trying to convey.

Mary was asked about the town that she has just moved to. Mary responded: ""This town is a chimney."" What does Mary mean?","You will read a short story that describes an everyday situation. Your task is to interpret what the character in the story is trying to convey.

Choose one of the following options and return the label of that option.
A. All houses in this town have chimneys.
B. The people living in this town are very welcoming.
C. The town is not one of the cleanest ones.
D. Mary found a job at a company installing chimneys.
E. The town is a chimney.
Your answer:
",,C,distractor_plausibleliteral,The town is not one of the cleanest ones.,target,C,[-2.871182441711426],[0.05663192302577127],[-3.3048248291015625],[-2.205674409866333],[0.11017619632936582],0.05663192302577127,0.05663192302577127,0.11017619632936582,0.5140123267322932,-2.871182441711426,-2.871182441711426,1.3017254173454473
google/flan-t5-xl,0.1,0,1,metaphor,"You will read a short story that describes an everyday situation. Your task is to interpret what the character in the story is trying to convey.

Mary was asked about the town that she has just moved to. Mary responded: ""This town is a chimney."" What does Mary mean?","You will read a short story that describes an everyday situation. Your task is to interpret what the character in the story is trying to convey.

Choose one of the following options and return the label of that option.
A. All houses in this town have chimneys.
B. The people living in this town are very welcoming.
C. The town is not one of the cleanest ones.
D. Mary found a job at a company installing chimneys.
E. The town is a chimney.
Your answer:
",,D,distractor_literal,Mary found a job at a company installing chimneys.,distractor_nonsequitut,D,[-2.871182441711426],[0.05663192302577127],[-4.7416276931762695],[-2.205674409866333],[0.11017619632936582],0.05663192302577127,0.05663192302577127,0.11017619632936582,0.5140123267322932,-2.871182441711426,-2.871182441711426,1.3017254173454473
google/flan-t5-xl,0.1,0,1,metaphor,"You will read a short story that describes an everyday situation. Your task is to interpret what the character in the story is trying to convey.

Mary was asked about the town that she has just moved to. Mary responded: ""This town is a chimney."" What does Mary mean?","You will read a short story that describes an everyday situation. Your task is to interpret what the character in the story is trying to convey.

Choose one of the following options and return the label of that option.
A. All houses in this town have chimneys.
B. The people living in this town are very welcoming.
C. The town is not one of the cleanest ones.
D. Mary found a job at a company installing chimneys.
E. The town is a chimney.
Your answer:
",,E,distractor_nonsequitut,The town is a chimney.,distractor_literal,E,[-2.871182441711426],[0.05663192302577127],[-3.9157567024230957],[-2.205674409866333],[0.11017619632936582],0.05663192302577127,0.05663192302577127,0.11017619632936582,0.5140123267322932,-2.871182441711426,-2.871182441711426,1.3017254173454473
google/flan-t5-xl,0.1,0,2,metaphor,"You will read a short story that describes an everyday situation. Your task is to interpret what the character in the story is trying to convey.

Mike said to his expectant wife: ""Our baby is a lovebird's egg."" What did Mike mean?","You will read a short story that describes an everyday situation. Your task is to interpret what the character in the story is trying to convey.

Choose one of the following options and return the label of that option.
A. Mike and his wife are very much in love with each other.
B. The baby in his wife's womb is the size of an egg.
C. Mike is worried that the bird flu virus affected their baby.
D. Their baby is an egg.
E. Their baby is growing bigger every day.
Your answer:
",,A,target,Mike and his wife are very much in love with each other.,target,A,[-1.8387906551361084],[0.15900960732874403],[-3.527845621109009],[-2.2182328701019287],[0.10880120490774207],0.15900960732874403,0.15900960732874403,0.10880120490774207,1.461469176408259,-1.8387906551361084,-1.8387906551361084,0.8289439219479311
google/flan-t5-xl,0.1,0,2,metaphor,"You will read a short story that describes an everyday situation. Your task is to interpret what the character in the story is trying to convey.

Mike said to his expectant wife: ""Our baby is a lovebird's egg."" What did Mike mean?","You will read a short story that describes an everyday situation. Your task is to interpret what the character in the story is trying to convey.

Choose one of the following options and return the label of that option.
A. Mike and his wife are very much in love with each other.
B. The baby in his wife's womb is the size of an egg.
C. Mike is worried that the bird flu virus affected their baby.
D. Their baby is an egg.
E. Their baby is growing bigger every day.
Your answer:
",,B,competitor,The baby in his wife's womb is the size of an egg.,distractor_plausibleliteral,B,[-1.8387906551361084],[0.15900960732874403],[-2.824583053588867],[-2.2182328701019287],[0.10880120490774207],0.15900960732874403,0.15900960732874403,0.10880120490774207,1.461469176408259,-1.8387906551361084,-1.8387906551361084,0.8289439219479311
google/flan-t5-xl,0.1,0,2,metaphor,"You will read a short story that describes an everyday situation. Your task is to interpret what the character in the story is trying to convey.

Mike said to his expectant wife: ""Our baby is a lovebird's egg."" What did Mike mean?","You will read a short story that describes an everyday situation. Your task is to interpret what the character in the story is trying to convey.

Choose one of the following options and return the label of that option.
A. Mike and his wife are very much in love with each other.
B. The baby in his wife's womb is the size of an egg.
C. Mike is worried that the bird flu virus affected their baby.
D. Their baby is an egg.
E. Their baby is growing bigger every day.
Your answer:
",,C,distractor_plausibleliteral,Mike is worried that the bird flu virus affected their baby.,competitor,C,[-1.8387906551361084],[0.15900960732874403],[-3.3048248291015625],[-2.2182328701019287],[0.10880120490774207],0.15900960732874403,0.15900960732874403,0.10880120490774207,1.461469176408259,-1.8387906551361084,-1.8387906551361084,0.8289439219479311
google/flan-t5-xl,0.1,0,2,metaphor,"You will read a short story that describes an everyday situation. Your task is to interpret what the character in the story is trying to convey.

Mike said to his expectant wife: ""Our baby is a lovebird's egg."" What did Mike mean?","You will read a short story that describes an everyday situation. Your task is to interpret what the character in the story is trying to convey.

Choose one of the following options and return the label of that option.
A. Mike and his wife are very much in love with each other.
B. The baby in his wife's womb is the size of an egg.
C. Mike is worried that the bird flu virus affected their baby.
D. Their baby is an egg.
E. Their baby is growing bigger every day.
Your answer:
",,D,distractor_literal,Their baby is an egg.,distractor_literal,D,[-1.8387906551361084],[0.15900960732874403],[-4.7416276931762695],[-2.2182328701019287],[0.10880120490774207],0.15900960732874403,0.15900960732874403,0.10880120490774207,1.461469176408259,-1.8387906551361084,-1.8387906551361084,0.8289439219479311
google/flan-t5-xl,0.1,0,2,metaphor,"You will read a short story that describes an everyday situation. Your task is to interpret what the character in the story is trying to convey.

Mike said to his expectant wife: ""Our baby is a lovebird's egg."" What did Mike mean?","You will read a short story that describes an everyday situation. Your task is to interpret what the character in the story is trying to convey.

Choose one of the following options and return the label of that option.
A. Mike and his wife are very much in love with each other.
B. The baby in his wife's womb is the size of an egg.
C. Mike is worried that the bird flu virus affected their baby.
D. Their baby is an egg.
E. Their baby is growing bigger every day.
Your answer:
",,E,distractor_nonsequitut,Their baby is growing bigger every day.,distractor_nonsequitut,E,[-1.8387906551361084],[0.15900960732874403],[-3.9157567024230957],[-2.2182328701019287],[0.10880120490774207],0.15900960732874403,0.15900960732874403,0.10880120490774207,1.461469176408259,-1.8387906551361084,-1.8387906551361084,0.8289439219479311
