model_name,temperature,seed,item_id,phenomenon,prompt,prior_prompt,question,options,option_names,scale,rating_options,weighted_options,chosen_option,token_cond_log_probs,prior_token_log_probs,null_prior_token_log_probs
meta-llama/Llama-2-7b-hf,0.1,0,1,coherence,"You will read a pair of sentences. Your task is to rate how likely the decision whether the pair forms a coherent story is.Mary's exam was about to start. Her palms were sweaty. Is this story coherent or not?
How would you rate the following answer: ","You will read a pair of sentences. Your task is to rate how likely the decision whether the pair forms a coherent story is.
How would you rate the following answer: ",Is this story coherent or not?,coherent,target,likely,"very unlikely, unlikely, neutral, likely, very likely",1.7046778979429233,target,"[[-10.548481941223145, -4.854419231414795], [-10.548481941223145, -5.612240791320801], [-10.548481941223145, -6.620326519012451], [-10.548481941223145, -7.7719621658325195], [-10.548481941223145, -7.5582194328308105]]","[[-13.373932838439941, -2.9205374717712402], [-13.373932838439941, -3.542041301727295], [-13.373932838439941, -3.5838358402252197], [-13.373932838439941, -3.538752555847168], [-13.373932838439941, -3.7895805835723877]]","[[-10.818357467651367, -4.750685691833496], [-10.818357467651367, -5.112931251525879], [-10.818357467651367, -6.2459940910339355], [-10.818357467651367, -7.060381889343262], [-10.818357467651367, -7.127028942108154]]"
meta-llama/Llama-2-7b-hf,0.1,0,1,coherence,"You will read a pair of sentences. Your task is to rate how likely the decision whether the pair forms a coherent story is.Mary's exam was about to start. Her palms were sweaty. Is this story coherent or not?
How would you rate the following answer: ","You will read a pair of sentences. Your task is to rate how likely the decision whether the pair forms a coherent story is.
How would you rate the following answer: ",Is this story coherent or not?,incoherent,competitor,likely,"very unlikely, unlikely, neutral, likely, very likely",1.698475801730845,target,"[[-10.383403778076172, -4.5939507484436035], [-10.383403778076172, -5.533222675323486], [-10.383403778076172, -6.324446201324463], [-10.383403778076172, -7.562334060668945], [-10.383403778076172, -7.250587463378906]]","[[-13.373932838439941, -2.9205374717712402], [-13.373932838439941, -3.542041301727295], [-13.373932838439941, -3.5838358402252197], [-13.373932838439941, -3.538752555847168], [-13.373932838439941, -3.7895805835723877]]","[[-10.77453327178955, -4.409425735473633], [-10.77453327178955, -4.908174514770508], [-10.77453327178955, -5.798131942749023], [-10.77453327178955, -6.677058696746826], [-10.77453327178955, -6.638720512390137]]"
meta-llama/Llama-2-7b-hf,0.1,0,2,coherence,"You will read a pair of sentences. Your task is to rate how likely the decision whether the pair forms a coherent story is.Laura got a lot of mail today. Some of her friends had remembered her birthday.Is this story coherent or not?
How would you rate the following answer: ","You will read a pair of sentences. Your task is to rate how likely the decision whether the pair forms a coherent story is.
How would you rate the following answer: ",Is this story coherent or not?,coherent,target,likely,"very unlikely, unlikely, neutral, likely, very likely",1.7753750306690843,competitor,"[[-10.474575996398926, -4.625621318817139], [-10.474575996398926, -5.073183536529541], [-10.474575996398926, -6.20913028717041], [-10.474575996398926, -7.18723201751709], [-10.474575996398926, -7.36309289932251]]","[[-13.373932838439941, -2.9205374717712402], [-13.373932838439941, -3.542041301727295], [-13.373932838439941, -3.5838358402252197], [-13.373932838439941, -3.538752555847168], [-13.373932838439941, -3.7895805835723877]]","[[-10.818357467651367, -4.750685691833496], [-10.818357467651367, -5.112931251525879], [-10.818357467651367, -6.2459940910339355], [-10.818357467651367, -7.060381889343262], [-10.818357467651367, -7.127028942108154]]"
meta-llama/Llama-2-7b-hf,0.1,0,2,coherence,"You will read a pair of sentences. Your task is to rate how likely the decision whether the pair forms a coherent story is.Laura got a lot of mail today. Some of her friends had remembered her birthday.Is this story coherent or not?
How would you rate the following answer: ","You will read a pair of sentences. Your task is to rate how likely the decision whether the pair forms a coherent story is.
How would you rate the following answer: ",Is this story coherent or not?,incoherent,competitor,likely,"very unlikely, unlikely, neutral, likely, very likely",1.7883020157503813,competitor,"[[-10.292078971862793, -4.297670841217041], [-10.292078971862793, -4.815994739532471], [-10.292078971862793, -5.805582523345947], [-10.292078971862793, -6.847720146179199], [-10.292078971862793, -6.972653388977051]]","[[-13.373932838439941, -2.9205374717712402], [-13.373932838439941, -3.542041301727295], [-13.373932838439941, -3.5838358402252197], [-13.373932838439941, -3.538752555847168], [-13.373932838439941, -3.7895805835723877]]","[[-10.77453327178955, -4.409425735473633], [-10.77453327178955, -4.908174514770508], [-10.77453327178955, -5.798131942749023], [-10.77453327178955, -6.677058696746826], [-10.77453327178955, -6.638720512390137]]"
meta-llama/Llama-2-7b-hf,0.1,0,3,coherence,"You will read a pair of sentences. Your task is to rate how likely the decision whether the pair forms a coherent story is.Sometimes a truck drives by the house. The dishes start to rattle.Is this story coherent or not?
How would you rate the following answer: ","You will read a pair of sentences. Your task is to rate how likely the decision whether the pair forms a coherent story is.
How would you rate the following answer: ",Is this story coherent or not?,coherent,target,likely,"very unlikely, unlikely, neutral, likely, very likely",1.7582103554464439,competitor,"[[-10.782837867736816, -4.706428527832031], [-10.782837867736816, -5.229506492614746], [-10.782837867736816, -6.348214149475098], [-10.782837867736816, -7.3599677085876465], [-10.782837867736816, -7.412141799926758]]","[[-13.373932838439941, -2.9205374717712402], [-13.373932838439941, -3.542041301727295], [-13.373932838439941, -3.5838358402252197], [-13.373932838439941, -3.538752555847168], [-13.373932838439941, -3.7895805835723877]]","[[-10.818357467651367, -4.750685691833496], [-10.818357467651367, -5.112931251525879], [-10.818357467651367, -6.2459940910339355], [-10.818357467651367, -7.060381889343262], [-10.818357467651367, -7.127028942108154]]"
meta-llama/Llama-2-7b-hf,0.1,0,3,coherence,"You will read a pair of sentences. Your task is to rate how likely the decision whether the pair forms a coherent story is.Sometimes a truck drives by the house. The dishes start to rattle.Is this story coherent or not?
How would you rate the following answer: ","You will read a pair of sentences. Your task is to rate how likely the decision whether the pair forms a coherent story is.
How would you rate the following answer: ",Is this story coherent or not?,incoherent,competitor,likely,"very unlikely, unlikely, neutral, likely, very likely",1.7800476299657615,competitor,"[[-10.6393404006958, -4.3672194480896], [-10.6393404006958, -5.0056304931640625], [-10.6393404006958, -5.948431968688965], [-10.6393404006958, -6.953420639038086], [-10.6393404006958, -6.940092086791992]]","[[-13.373932838439941, -2.9205374717712402], [-13.373932838439941, -3.542041301727295], [-13.373932838439941, -3.5838358402252197], [-13.373932838439941, -3.538752555847168], [-13.373932838439941, -3.7895805835723877]]","[[-10.77453327178955, -4.409425735473633], [-10.77453327178955, -4.908174514770508], [-10.77453327178955, -5.798131942749023], [-10.77453327178955, -6.677058696746826], [-10.77453327178955, -6.638720512390137]]"
meta-llama/Llama-2-7b-hf,0.1,0,4,coherence,"You will read a pair of sentences. Your task is to rate how likely the decision whether the pair forms a coherent story is.The lights have been on since last night. The car doesn't start.Is this story coherent or not?
How would you rate the following answer: ","You will read a pair of sentences. Your task is to rate how likely the decision whether the pair forms a coherent story is.
How would you rate the following answer: ",Is this story coherent or not?,coherent,target,likely,"very unlikely, unlikely, neutral, likely, very likely",1.6850208081631102,target,"[[-10.590299606323242, -4.78735876083374], [-10.590299606323242, -5.603872299194336], [-10.590299606323242, -6.577234745025635], [-10.590299606323242, -7.75300931930542], [-10.590299606323242, -7.561091423034668]]","[[-13.373932838439941, -2.9205374717712402], [-13.373932838439941, -3.542041301727295], [-13.373932838439941, -3.5838358402252197], [-13.373932838439941, -3.538752555847168], [-13.373932838439941, -3.7895805835723877]]","[[-10.818357467651367, -4.750685691833496], [-10.818357467651367, -5.112931251525879], [-10.818357467651367, -6.2459940910339355], [-10.818357467651367, -7.060381889343262], [-10.818357467651367, -7.127028942108154]]"
meta-llama/Llama-2-7b-hf,0.1,0,4,coherence,"You will read a pair of sentences. Your task is to rate how likely the decision whether the pair forms a coherent story is.The lights have been on since last night. The car doesn't start.Is this story coherent or not?
How would you rate the following answer: ","You will read a pair of sentences. Your task is to rate how likely the decision whether the pair forms a coherent story is.
How would you rate the following answer: ",Is this story coherent or not?,incoherent,competitor,likely,"very unlikely, unlikely, neutral, likely, very likely",1.676474127178993,target,"[[-10.392576217651367, -4.507597923278809], [-10.392576217651367, -5.518607139587402], [-10.392576217651367, -6.2443084716796875], [-10.392576217651367, -7.515380382537842], [-10.392576217651367, -7.264982223510742]]","[[-13.373932838439941, -2.9205374717712402], [-13.373932838439941, -3.542041301727295], [-13.373932838439941, -3.5838358402252197], [-13.373932838439941, -3.538752555847168], [-13.373932838439941, -3.7895805835723877]]","[[-10.77453327178955, -4.409425735473633], [-10.77453327178955, -4.908174514770508], [-10.77453327178955, -5.798131942749023], [-10.77453327178955, -6.677058696746826], [-10.77453327178955, -6.638720512390137]]"
meta-llama/Llama-2-7b-hf,0.1,0,5,coherence,"You will read a pair of sentences. Your task is to rate how likely the decision whether the pair forms a coherent story is.Susan felt her baby's forehead with her palm. She begged her family doctor to come at once.Is this story coherent or not?
How would you rate the following answer: ","You will read a pair of sentences. Your task is to rate how likely the decision whether the pair forms a coherent story is.
How would you rate the following answer: ",Is this story coherent or not?,coherent,target,likely,"very unlikely, unlikely, neutral, likely, very likely",1.7776148726656305,competitor,"[[-10.449485778808594, -4.494229793548584], [-10.449485778808594, -5.0653581619262695], [-10.449485778808594, -6.05678653717041], [-10.449485778808594, -7.184065341949463], [-10.449485778808594, -7.071262836456299]]","[[-13.373932838439941, -2.9205374717712402], [-13.373932838439941, -3.542041301727295], [-13.373932838439941, -3.5838358402252197], [-13.373932838439941, -3.538752555847168], [-13.373932838439941, -3.7895805835723877]]","[[-10.818357467651367, -4.750685691833496], [-10.818357467651367, -5.112931251525879], [-10.818357467651367, -6.2459940910339355], [-10.818357467651367, -7.060381889343262], [-10.818357467651367, -7.127028942108154]]"
meta-llama/Llama-2-7b-hf,0.1,0,5,coherence,"You will read a pair of sentences. Your task is to rate how likely the decision whether the pair forms a coherent story is.Susan felt her baby's forehead with her palm. She begged her family doctor to come at once.Is this story coherent or not?
How would you rate the following answer: ","You will read a pair of sentences. Your task is to rate how likely the decision whether the pair forms a coherent story is.
How would you rate the following answer: ",Is this story coherent or not?,incoherent,competitor,likely,"very unlikely, unlikely, neutral, likely, very likely",1.7990792326873732,competitor,"[[-10.21679973602295, -4.171392917633057], [-10.21679973602295, -4.887480735778809], [-10.21679973602295, -5.657434463500977], [-10.21679973602295, -6.819646835327148], [-10.21679973602295, -6.631652355194092]]","[[-13.373932838439941, -2.9205374717712402], [-13.373932838439941, -3.542041301727295], [-13.373932838439941, -3.5838358402252197], [-13.373932838439941, -3.538752555847168], [-13.373932838439941, -3.7895805835723877]]","[[-10.77453327178955, -4.409425735473633], [-10.77453327178955, -4.908174514770508], [-10.77453327178955, -5.798131942749023], [-10.77453327178955, -6.677058696746826], [-10.77453327178955, -6.638720512390137]]"
meta-llama/Llama-2-7b-hf,0.1,0,6,coherence,"You will read a pair of sentences. Your task is to rate how likely the decision whether the pair forms a coherent story is.Bob was looking forward to the long holiday. He turned on the TV for a weather report.Is this story coherent or not?
How would you rate the following answer: ","You will read a pair of sentences. Your task is to rate how likely the decision whether the pair forms a coherent story is.
How would you rate the following answer: ",Is this story coherent or not?,coherent,target,likely,"very unlikely, unlikely, neutral, likely, very likely",1.7375857099879037,target,"[[-10.609745025634766, -4.634582996368408], [-10.609745025634766, -5.148194313049316], [-10.609745025634766, -6.300748825073242], [-10.609745025634766, -7.3548054695129395], [-10.609745025634766, -7.462045192718506]]","[[-13.373932838439941, -2.9205374717712402], [-13.373932838439941, -3.542041301727295], [-13.373932838439941, -3.5838358402252197], [-13.373932838439941, -3.538752555847168], [-13.373932838439941, -3.7895805835723877]]","[[-10.818357467651367, -4.750685691833496], [-10.818357467651367, -5.112931251525879], [-10.818357467651367, -6.2459940910339355], [-10.818357467651367, -7.060381889343262], [-10.818357467651367, -7.127028942108154]]"
meta-llama/Llama-2-7b-hf,0.1,0,6,coherence,"You will read a pair of sentences. Your task is to rate how likely the decision whether the pair forms a coherent story is.Bob was looking forward to the long holiday. He turned on the TV for a weather report.Is this story coherent or not?
How would you rate the following answer: ","You will read a pair of sentences. Your task is to rate how likely the decision whether the pair forms a coherent story is.
How would you rate the following answer: ",Is this story coherent or not?,incoherent,competitor,likely,"very unlikely, unlikely, neutral, likely, very likely",1.7341732121522975,target,"[[-10.46257209777832, -4.30715799331665], [-10.46257209777832, -4.937226295471191], [-10.46257209777832, -5.945781707763672], [-10.46257209777832, -7.0285162925720215], [-10.46257209777832, -7.111856460571289]]","[[-13.373932838439941, -2.9205374717712402], [-13.373932838439941, -3.542041301727295], [-13.373932838439941, -3.5838358402252197], [-13.373932838439941, -3.538752555847168], [-13.373932838439941, -3.7895805835723877]]","[[-10.77453327178955, -4.409425735473633], [-10.77453327178955, -4.908174514770508], [-10.77453327178955, -5.798131942749023], [-10.77453327178955, -6.677058696746826], [-10.77453327178955, -6.638720512390137]]"
meta-llama/Llama-2-7b-hf,0.1,0,7,coherence,"You will read a pair of sentences. Your task is to rate how likely the decision whether the pair forms a coherent story is.Sharon's car was totally wrecked last week. She went to the bank hoping to get a loan.Is this story coherent or not?
How would you rate the following answer: ","You will read a pair of sentences. Your task is to rate how likely the decision whether the pair forms a coherent story is.
How would you rate the following answer: ",Is this story coherent or not?,coherent,target,likely,"very unlikely, unlikely, neutral, likely, very likely",1.6955958436939964,competitor,"[[-10.696775436401367, -4.562505722045898], [-10.696775436401367, -5.269547939300537], [-10.696775436401367, -6.2595744132995605], [-10.696775436401367, -7.510872840881348], [-10.696775436401367, -7.441425800323486]]","[[-13.373932838439941, -2.9205374717712402], [-13.373932838439941, -3.542041301727295], [-13.373932838439941, -3.5838358402252197], [-13.373932838439941, -3.538752555847168], [-13.373932838439941, -3.7895805835723877]]","[[-10.818357467651367, -4.750685691833496], [-10.818357467651367, -5.112931251525879], [-10.818357467651367, -6.2459940910339355], [-10.818357467651367, -7.060381889343262], [-10.818357467651367, -7.127028942108154]]"
meta-llama/Llama-2-7b-hf,0.1,0,7,coherence,"You will read a pair of sentences. Your task is to rate how likely the decision whether the pair forms a coherent story is.Sharon's car was totally wrecked last week. She went to the bank hoping to get a loan.Is this story coherent or not?
How would you rate the following answer: ","You will read a pair of sentences. Your task is to rate how likely the decision whether the pair forms a coherent story is.
How would you rate the following answer: ",Is this story coherent or not?,incoherent,competitor,likely,"very unlikely, unlikely, neutral, likely, very likely",1.7012868439865645,competitor,"[[-10.434172630310059, -4.189929485321045], [-10.434172630310059, -5.036194801330566], [-10.434172630310059, -5.81890869140625], [-10.434172630310059, -7.149919509887695], [-10.434172630310059, -6.996403694152832]]","[[-13.373932838439941, -2.9205374717712402], [-13.373932838439941, -3.542041301727295], [-13.373932838439941, -3.5838358402252197], [-13.373932838439941, -3.538752555847168], [-13.373932838439941, -3.7895805835723877]]","[[-10.77453327178955, -4.409425735473633], [-10.77453327178955, -4.908174514770508], [-10.77453327178955, -5.798131942749023], [-10.77453327178955, -6.677058696746826], [-10.77453327178955, -6.638720512390137]]"
meta-llama/Llama-2-7b-hf,0.1,0,8,coherence,"You will read a pair of sentences. Your task is to rate how likely the decision whether the pair forms a coherent story is.Cathy worked very hard and became exhausted. She was carried unconscious to the hospital. Is this story coherent or not?
How would you rate the following answer: ","You will read a pair of sentences. Your task is to rate how likely the decision whether the pair forms a coherent story is.
How would you rate the following answer: ",Is this story coherent or not?,coherent,target,likely,"very unlikely, unlikely, neutral, likely, very likely",1.7799706974159857,competitor,"[[-10.33431625366211, -4.6856770515441895], [-10.33431625366211, -5.2323102951049805], [-10.33431625366211, -6.192532539367676], [-10.33431625366211, -7.3299360275268555], [-10.33431625366211, -7.349034309387207]]","[[-13.373932838439941, -2.9205374717712402], [-13.373932838439941, -3.542041301727295], [-13.373932838439941, -3.5838358402252197], [-13.373932838439941, -3.538752555847168], [-13.373932838439941, -3.7895805835723877]]","[[-10.818357467651367, -4.750685691833496], [-10.818357467651367, -5.112931251525879], [-10.818357467651367, -6.2459940910339355], [-10.818357467651367, -7.060381889343262], [-10.818357467651367, -7.127028942108154]]"
