model_name,temperature,seed,item_id,phenomenon,prompt,prior_prompt,question,options,option_names,shuffled_options,shuffled_option_names,option_numbering,token_cond_log_probs,token_cond_probs,prior_token_log_probs,null_prior_token_log_probs,token_probs,sentence_cond_probs,mean_sentence_cond_probs,prior_sentence_probs,sentence_mi,sentence_surprisal,mean_sentence_surprisal,sentence_mi_surprisal
meta-llama/Llama-2-7b-hf,0.1,0,1,metaphor,"You will read a short story that describes an everyday situation. Your task is to interpret what the character in the story is trying to convey.

Mary was asked about the town that she has just moved to. Mary responded: ""This town is a chimney."" What does Mary mean?","You will read a short story that describes an everyday situation. Your task is to interpret what the character in the story is trying to convey.
Your answer:
",,The town is not one of the cleanest ones.,target,All houses in this town have chimneys.,distractor_plausibleliteral,A,"[-9.659193992614746, -12.89987850189209, -8.897873878479004, -8.54486083984375, -8.552766799926758, -10.092896461486816, -8.554100036621094, -10.163276672363281, -10.822244644165039, -13.675605773925781, -14.582941055297852]","[6.383595345160935e-05, 2.498353852693287e-06, 0.00013667921439817205, 0.00019454231906275974, 0.0001930103391195241, 4.137240432895549e-05, 0.00019275318211669172, 3.85607101220482e-05, 1.9950733584231118e-05, 1.1501642796455439e-06, 4.642043114205989e-07]","[-8.339593887329102, -10.290918350219727, -9.197760581970215, -7.956118106842041, -8.061189651489258, -9.220165252685547, -7.728570938110352, -10.549482345581055, -9.898998260498047, -12.534430503845215, -13.759936332702637]","[-10.307697296142578, -9.524242401123047, -9.637941360473633, -8.822229385375977, -8.311840057373047, -10.578730583190918, -8.501811027526855, -10.291635513305664, -11.318166732788086, -13.853306770324707, -12.93820571899414]","[3.3375205093385456e-05, 7.305906012378261e-05, 6.520715469451379e-05, 0.00014741933909214063, 0.00024559172447998515, 2.5451634751221105e-05, 0.00020310021566206877, 3.391559861386996e-05, 1.215017806428881e-05, 9.629091498808088e-07, 2.4044106918790687e-06]",2.6810300992902605e-51,8.043796169343194e-05,2.8389884327815163e-50,0.09443610506942098,-116.44563865661621,-10.585967150601475,1.0206847098269656
meta-llama/Llama-2-7b-hf,0.1,0,1,metaphor,"You will read a short story that describes an everyday situation. Your task is to interpret what the character in the story is trying to convey.

Mary was asked about the town that she has just moved to. Mary responded: ""This town is a chimney."" What does Mary mean?","You will read a short story that describes an everyday situation. Your task is to interpret what the character in the story is trying to convey.
Your answer:
",,The people living in this town are very welcoming.,competitor,The people living in this town are very welcoming.,competitor,B,"[-9.659193992614746, -9.980854034423828, -13.861723899841309, -10.924813270568848, -11.792726516723633, -13.656676292419434, -9.530903816223145, -7.6012701988220215, -16.243894577026367, -19.434904098510742, -13.656676292419434]","[6.383595345160935e-05, 4.627752969576032e-05, 9.548382334785599e-07, 1.8005860484815303e-05, 7.559341182639987e-06, 1.1721436659898087e-06, 7.25740007819726e-05, 0.0004998161641639312, 8.817921343704854e-08, 3.6268399735256546e-09, 1.1721436659898087e-06]","[-8.339593887329102, -9.947336196899414, -11.675867080688477, -9.380707740783691, -10.433618545532227, -9.768022537231445, -8.836027145385742, -5.891556262969971, -14.441547393798828, -19.094322204589844, -14.234156608581543]","[-10.307697296142578, -10.801103591918945, -13.513511657714844, -10.017444610595703, -12.372220993041992, -11.035543441772461, -9.885581016540527, -7.429322719573975, -13.487805366516113, -19.19359588623047, -12.885780334472656]","[3.3375205093385456e-05, 2.0377003101920225e-05, 1.3525597392303207e-06, 4.461481359965358e-05, 4.2346029315408405e-06, 1.6118490901949547e-05, 5.0903390962392117e-05, 0.0005935894022790429, 1.387779782628082e-06, 4.616652847853101e-09, 2.5338255188031446e-06]",6.119427767127161e-60,6.467816194359977e-05,1.3740236224784734e-57,0.0044536554299473355,-136.3436369895935,-12.394876089963047,1.0413506937251242
meta-llama/Llama-2-7b-hf,0.1,0,1,metaphor,"You will read a short story that describes an everyday situation. Your task is to interpret what the character in the story is trying to convey.

Mary was asked about the town that she has just moved to. Mary responded: ""This town is a chimney."" What does Mary mean?","You will read a short story that describes an everyday situation. Your task is to interpret what the character in the story is trying to convey.
Your answer:
",,All houses in this town have chimneys.,distractor_plausibleliteral,The town is not one of the cleanest ones.,target,C,"[-8.64794635772705, -10.837850570678711, -10.475014686584473, -12.098869323730469, -13.502922058105469, -9.423630714416504, -20.641016006469727, -26.359432220458984, -17.76799201965332, -13.939988136291504]","[0.00017548686560315643, 1.9641800763365197e-05, 2.8233123232656656e-05, 5.565802806403366e-06, 1.366958911491449e-06, 8.079215292514211e-05, 1.085727023649267e-09, 3.5665148820854626e-12, 1.9206981203470008e-08, 8.829580585411029e-07]","[-5.62629508972168, -11.094230651855469, -7.97145938873291, -11.011051177978516, -9.993008613586426, -8.600180625915527, -16.1850528717041, -22.842670440673828, -16.87116813659668, -14.513697624206543]","[-8.982346534729004, -10.72641372680664, -9.986034393310547, -12.706544876098633, -12.447273254394531, -8.608617782592773, -15.030202865600586, -25.668285369873047, -18.753658294677734, -13.454949378967285]","[0.0001256077584512814, 2.1957237924496172e-05, 4.6038415367305135e-05, 3.031221525062262e-06, 3.92841997701863e-06, 0.00018252602678438037, 2.968013237465636e-07, 7.118775612184852e-12, 7.167862853072516e-09, 1.4341339946591693e-06]",3.928268582318529e-63,3.1198995857549834e-05,5.994120682597635e-60,0.0006553536023595973,-143.6946620941162,-14.369466209411621,1.053755522477494
meta-llama/Llama-2-7b-hf,0.1,0,1,metaphor,"You will read a short story that describes an everyday situation. Your task is to interpret what the character in the story is trying to convey.

Mary was asked about the town that she has just moved to. Mary responded: ""This town is a chimney."" What does Mary mean?","You will read a short story that describes an everyday situation. Your task is to interpret what the character in the story is trying to convey.
Your answer:
",,The town is a chimney.,distractor_literal,Mary found a job at a company installing chimneys.,distractor_nonsequitut,D,"[-9.663660049438477, -12.90135669708252, -8.900300979614258, -9.75347900390625, -14.899313926696777, -15.948527336120605, -14.768465042114258]","[6.35514941346449e-05, 2.4946635262276266e-06, 0.00013634788237255983, 5.809220874308284e-05, 3.3830637175882726e-07, 1.1847932832293868e-07, 3.8560008949613654e-07]","[-8.337135314941406, -10.288176536560059, -9.199923515319824, -8.590509414672852, -10.767013549804688, -14.61395263671875, -14.249799728393555]","[-10.304689407348633, -9.52352523803711, -9.640115737915039, -9.711197853088379, -10.068401336669922, -15.360783576965332, -13.677801132202148]","[3.3475745129603514e-05, 7.311147417726237e-05, 6.506552376367986e-05, 6.0601079404731005e-05, 4.239834045647133e-05, 2.1325364097826345e-07, 1.147642026612598e-06]",1.9408586898893584e-38,3.733266208087044e-05,1.001379830662523e-34,0.00019381843237298546,-86.83510303497314,-12.405014719281876,1.1091961857176131
meta-llama/Llama-2-7b-hf,0.1,0,1,metaphor,"You will read a short story that describes an everyday situation. Your task is to interpret what the character in the story is trying to convey.

Mary was asked about the town that she has just moved to. Mary responded: ""This town is a chimney."" What does Mary mean?","You will read a short story that describes an everyday situation. Your task is to interpret what the character in the story is trying to convey.
Your answer:
",,Mary found a job at a company installing chimneys.,distractor_nonsequitut,The town is a chimney.,distractor_literal,E,"[-10.640137672424316, -11.830334663391113, -9.193260192871094, -9.466447830200195, -9.399492263793945, -9.699201583862305, -9.896814346313477, -12.481290817260742, -19.166494369506836, -25.105527877807617, -18.746694564819336, -11.904561042785645]","[2.3935743497163894e-05, 7.28032784299576e-06, 0.0001017226879396473, 7.740587853406014e-05, 8.276607822460117e-05, 6.133244432299012e-05, 5.033477608371085e-05, 3.797032120682193e-06, 4.743482010731493e-09, 1.2497057768981725e-11, 7.217952115271797e-09, 6.75950400403364e-06]","[-6.463817119598389, -10.920726776123047, -8.6679048538208, -10.238248825073242, -8.540987014770508, -8.968953132629395, -10.31095027923584, -11.861059188842773, -14.62293815612793, -21.488801956176758, -18.176219940185547, -13.377886772155762]","[-7.911983489990234, -13.018449783325195, -9.51801586151123, -10.984350204467773, -8.629376411437988, -9.603833198547363, -9.547410011291504, -11.61440658569336, -15.331302642822266, -22.754255294799805, -18.60569190979004, -12.30754280090332]","[0.00036632725307050694, 2.219009166016983e-06, 7.351538444206815e-05, 1.6965134961527937e-05, 0.00017877609313949577, 6.746961574443732e-05, 7.138591255109657e-05, 9.03498236574565e-06, 2.1963414704833326e-07, 1.3120563445496454e-10, 8.310950039284116e-09, 4.517540719016287e-06]",3.850158019766228e-69,3.4612203875089066e-05,8.533485912485391e-66,0.00045118232563471397,-157.53025722503662,-13.127521435419718,1.051417025380976
meta-llama/Llama-2-7b-hf,0.1,0,2,metaphor,"You will read a short story that describes an everyday situation. Your task is to interpret what the character in the story is trying to convey.

Mike said to his expectant wife: ""Our baby is a lovebird's egg."" What did Mike mean?","You will read a short story that describes an everyday situation. Your task is to interpret what the character in the story is trying to convey.
Your answer:
",,Mike and his wife are very much in love with each other.,target,Mike and his wife are very much in love with each other.,target,A,"[-11.97600269317627, -9.602607727050781, -9.865180015563965, -12.170315742492676, -9.253243446350098, -7.571071147918701, -13.55724811553955, -11.149023056030273, -11.661956787109375, -10.516600608825684, -12.150350570678711, -14.494368553161621, -13.014695167541504]","[6.293440275211209e-06, 6.755234851839175e-05, 5.1952536513142974e-05, 5.182019346160879e-06, 9.580042407279784e-05, 0.000515140361455684, 1.2946785526205679e-06, 1.4389337802326624e-05, 8.615421291338852e-06, 2.7083100867162453e-05, 5.286518957925839e-06, 5.071958818883699e-07, 2.2273563532904565e-06]","[-8.769636154174805, -9.007133483886719, -9.893121719360352, -10.05163860321045, -8.62744140625, -5.672871112823486, -11.121424674987793, -10.497265815734863, -11.807411193847656, -9.212270736694336, -10.841586112976074, -12.535573959350586, -12.896944046020508]","[-10.155726432800293, -9.354960441589355, -11.334550857543945, -11.769709587097168, -9.225231170654297, -8.171062469482422, -13.986932754516602, -10.714282035827637, -13.409811973571777, -10.79659366607666, -11.970868110656738, -15.0203275680542, -11.208477973937988]","[3.885295459075457e-05, 8.653510038048136e-05, 1.195272995519067e-05, 7.735351848725646e-06, 9.852195210029815e-05, 0.0002827174781235346, 8.424658122149456e-07, 2.2225238714154453e-05, 1.500350255313062e-06, 2.0469109415002923e-05, 6.32583756574019e-06, 2.9974684514323286e-07, 1.355875662553898e-05]",1.4663587986047816e-64,6.164036460676477e-05,1.2800650664579558e-64,1.145534580255608,-146.9826636314392,-11.30635874087994,0.9990764494063834
meta-llama/Llama-2-7b-hf,0.1,0,2,metaphor,"You will read a short story that describes an everyday situation. Your task is to interpret what the character in the story is trying to convey.

Mike said to his expectant wife: ""Our baby is a lovebird's egg."" What did Mike mean?","You will read a short story that describes an everyday situation. Your task is to interpret what the character in the story is trying to convey.
Your answer:
",,Mike is worried that the bird flu virus affected their baby.,competitor,The baby in his wife's womb is the size of an egg.,distractor_plausibleliteral,B,"[-11.97600269317627, -10.281123161315918, -19.84417152404785, -19.661449432373047, -8.203094482421875, -9.546613693237305, -11.644265174865723, -9.29658031463623, -10.094522476196289, -15.653374671936035, -11.11619758605957, -9.3748140335083, -13.407630920410156]","[6.293440275211209e-06, 3.427401190712208e-05, 2.408717174145094e-09, 2.8916185711563712e-09, 0.00027380497298914953, 7.144278108179021e-05, 8.769198254435477e-06, 9.173740876314428e-05, 4.1305186854061634e-05, 1.591570045497124e-07, 1.4869512441996566e-05, 8.483401006285823e-05, 1.5036261701545375e-06]","[-8.769636154174805, -9.26818561553955, -23.069761276245117, -18.289081573486328, -7.444201469421387, -7.676143169403076, -10.600811004638672, -7.581891059875488, -8.992809295654297, -11.840944290161133, -10.195579528808594, -9.377009391784668, -14.386781692504883]","[-10.155726432800293, -8.73359489440918, -19.18804931640625, -19.032466888427734, -8.234489440917969, -7.789586067199707, -10.648873329162598, -8.264420509338379, -10.092940330505371, -12.460012435913086, -10.958566665649414, -9.713531494140625, -13.062057495117188]","[3.885295459075457e-05, 0.00016108234011827022, 4.642330581067949e-09, 5.4238123213513365e-09, 0.0002653424131608695, 0.0004140242267216805, 2.3727559693225253e-05, 0.0002575181102312673, 4.137058940199216e-05, 3.878692537794509e-06, 1.7408244090443506e-05, 6.045982312285623e-05, 2.1243227864333514e-06]",2.9479686660854146e-70,4.83845081646322e-05,3.7951189135489227e-65,7.767789977702401e-06,-160.09984016418457,-12.31537232032189,1.07931762006925
meta-llama/Llama-2-7b-hf,0.1,0,2,metaphor,"You will read a short story that describes an everyday situation. Your task is to interpret what the character in the story is trying to convey.

Mike said to his expectant wife: ""Our baby is a lovebird's egg."" What did Mike mean?","You will read a short story that describes an everyday situation. Your task is to interpret what the character in the story is trying to convey.
Your answer:
",,The baby in his wife's womb is the size of an egg.,distractor_plausibleliteral,Mike is worried that the bird flu virus affected their baby.,competitor,C,"[-11.029969215393066, -11.507190704345703, -7.5462870597839355, -10.214028358459473, -12.4834566116333, -13.801569938659668, -16.036937713623047, -25.215618133544922, -18.488393783569336, -10.656475067138672, -10.810979843139648, -14.365453720092773, -10.36330795288086, -9.190048217773438, -11.059885025024414, -14.156951904296875]","[1.6208589901946272e-05, 1.0057512358429904e-05, 0.0005280671735149437, 3.665252055012856e-05, 3.7888174287605942e-06, 1.0140382428546568e-06, 1.0845421727417069e-07, 1.119428054658595e-11, 9.34528607790669e-09, 2.3547872833127335e-05, 2.017674522646981e-05, 5.769826039116199e-07, 3.1569851700699966e-05, 0.00010204994396793038, 1.573087800813313e-05, 7.107451542071911e-07]","[-8.338747024536133, -8.852280616760254, -8.763323783874512, -10.428327560424805, -10.913219451904297, -11.605042457580566, -14.012782096862793, -22.134071350097656, -18.141359329223633, -10.05883502960205, -8.974254608154297, -14.456748962402344, -10.152885437011719, -6.672906875610352, -11.630041122436523, -13.978084564208984]","[-10.304214477539062, -9.145622253417969, -9.787857055664062, -10.80508041381836, -13.510171890258789, -12.806051254272461, -15.613642692565918, -21.52581214904785, -17.06683349609375, -10.69410228729248, -9.537884712219238, -15.380398750305176, -10.816116333007812, -7.027379035949707, -12.03385066986084, -13.025922775268555]","[3.3491647534827375e-05, 0.00010668582544525067, 5.61290499149577e-05, 2.029612830865154e-05, 1.3570845258915843e-06, 2.7441168799536753e-06, 1.6560793283229714e-07, 4.4818628776107706e-10, 3.872294586941987e-08, 2.2678294342442166e-05, 7.20691334938111e-05, 2.0911139212152974e-07, 2.007337329076798e-05, 0.0008872541971353708, 5.9397074902919705e-06, 2.2024883352991058e-06]",1.3581250652937944e-90,4.939184263682349e-05,3.4693346910844284e-87,0.00039146556507907226,-206.92655324935913,-12.932909578084946,1.0394091618869166
meta-llama/Llama-2-7b-hf,0.1,0,2,metaphor,"You will read a short story that describes an everyday situation. Your task is to interpret what the character in the story is trying to convey.

Mike said to his expectant wife: ""Our baby is a lovebird's egg."" What did Mike mean?","You will read a short story that describes an everyday situation. Your task is to interpret what the character in the story is trying to convey.
Your answer:
",,Their baby is an egg.,distractor_literal,Their baby is an egg.,distractor_literal,D,"[-13.727119445800781, -10.87574577331543, -9.057134628295898, -8.40085220336914, -8.044905662536621, -14.756159782409668]","[1.0924152953960171e-06, 1.8911397538052802e-05, 0.00011655647618586968, 0.00022467577311939538, 0.0003207316831101853, 3.903743125242706e-07]","[-11.653841972351074, -9.314413070678711, -10.107298851013184, -6.1804399490356445, -8.221887588500977, -13.543814659118652]","[-12.054136276245117, -8.654438018798828, -9.539543151855469, -7.070397853851318, -8.888532638549805, -13.963140487670898]","[5.820430812203375e-06, 0.00017435135401499172, 7.194971024177555e-05, 0.0008498949079315123, 0.00013796194957424563, 8.627503341408965e-07]",6.773718523822463e-29,0.00011372635326023724,7.386168162207137e-27,0.009170815468948568,-64.86191749572754,-10.810319582621256,1.0779743123864478
meta-llama/Llama-2-7b-hf,0.1,0,2,metaphor,"You will read a short story that describes an everyday situation. Your task is to interpret what the character in the story is trying to convey.

Mike said to his expectant wife: ""Our baby is a lovebird's egg."" What did Mike mean?","You will read a short story that describes an everyday situation. Your task is to interpret what the character in the story is trying to convey.
Your answer:
",,Their baby is growing bigger every day.,distractor_nonsequitut,Their baby is growing bigger every day.,distractor_nonsequitut,E,"[-13.74001693725586, -10.876179695129395, -9.060712814331055, -11.590555191040039, -9.0946044921875, -11.460878372192383, -10.201471328735352, -13.793778419494629]","[1.078416348163773e-06, 1.890319325026693e-05, 0.0001161401607017883, 9.253069801724663e-06, 0.00011226993053925576, 1.0534253500712646e-05, 3.7115669139725914e-05, 1.0219700013555533e-06]","[-11.650212287902832, -9.314908027648926, -10.103665351867676, -10.773094177246094, -10.201315879821777, -10.677569389343262, -10.840928077697754, -11.975051879882812]","[-12.052715301513672, -8.652013778686523, -9.539201736450195, -12.516916275024414, -11.975417137145996, -11.542470932006836, -11.009016036987305, -12.165842056274414]","[5.828707376315226e-06, 0.00017477453630151502, 7.197427917512456e-05, 3.664142298336045e-06, 6.297126516260536e-06, 9.708867332950011e-06, 1.655179443427077e-05, 5.205254008235042e-06]",9.827715136960562e-40,3.82895829103742e-05,1.41513562233929e-39,0.694471609775101,-89.81819725036621,-11.227274656295776,1.004075901067956
