model_name,temperature,seed,item_id,phenomenon,prompt,prior_prompt,question,options,option_names,scale,rating_options,weighted_options,chosen_option,token_cond_log_probs,prior_token_log_probs,null_prior_token_log_probs
google/flan-t5-xl,0.1,0,1,irony,"You will read a short story that describes an everyday situation. Your task is to rate how plausible a given interpretation is of an utterance by a character in the story.In a shop, Lara tries on a dress. The dress is far too long for her. Lara asks Simon: ""Does this dress fit me?"" Simon answers: ""Wow! That must be custom made! It's clearly the perfect size and length for you."" What did Simon want to convey? 
How would you rate the following answer: ","You will read a short story that describes an everyday situation. Your task is to rate how plausible a given interpretation is of an utterance by a character in the story.
How would you rate the following answer: ",,Lara needs to get a dress of a shorter length.,target,plausible,"very implausible, implausible, neutral, plausible, very plausible",1.3444416742433196,competitor,"[[-7.660922050476074], [-9.341774940490723], [-10.75098705291748], [-11.210196495056152], [-11.606406211853027]]","[[], [], [], [], []]","[[-8.841852188110352], [-10.195571899414062], [-9.74921989440918], [-7.820302963256836], [-9.870687484741211]]"
google/flan-t5-xl,0.1,0,1,irony,"You will read a short story that describes an everyday situation. Your task is to rate how plausible a given interpretation is of an utterance by a character in the story.In a shop, Lara tries on a dress. The dress is far too long for her. Lara asks Simon: ""Does this dress fit me?"" Simon answers: ""Wow! That must be custom made! It's clearly the perfect size and length for you."" What did Simon want to convey? 
How would you rate the following answer: ","You will read a short story that describes an everyday situation. Your task is to rate how plausible a given interpretation is of an utterance by a character in the story.
How would you rate the following answer: ",,The dress is fitting well.,competitor,plausible,"very implausible, implausible, neutral, plausible, very plausible",2.4530148514324432,competitor,"[[-8.199540138244629], [-10.082602500915527], [-10.273714065551758], [-8.977132797241211], [-9.432400703430176]]","[[], [], [], [], []]","[[-9.465923309326172], [-10.861809730529785], [-10.503409385681152], [-7.7537431716918945], [-9.28347110748291]]"
google/flan-t5-xl,0.1,0,1,irony,"You will read a short story that describes an everyday situation. Your task is to rate how plausible a given interpretation is of an utterance by a character in the story.In a shop, Lara tries on a dress. The dress is far too long for her. Lara asks Simon: ""Does this dress fit me?"" Simon answers: ""Wow! That must be custom made! It's clearly the perfect size and length for you."" What did Simon want to convey? 
How would you rate the following answer: ","You will read a short story that describes an everyday situation. Your task is to rate how plausible a given interpretation is of an utterance by a character in the story.
How would you rate the following answer: ",,Simon does not like the color of this dress.,distractor_associate,plausible,"very implausible, implausible, neutral, plausible, very plausible",1.3335301660872116,competitor,"[[-8.308473587036133], [-9.799844741821289], [-11.362496376037598], [-12.219788551330566], [-12.572724342346191]]","[[], [], [], [], []]","[[-8.946882247924805], [-10.679679870605469], [-9.983139991760254], [-7.923276901245117], [-10.538884162902832]]"
google/flan-t5-xl,0.1,0,1,irony,"You will read a short story that describes an everyday situation. Your task is to rate how plausible a given interpretation is of an utterance by a character in the story.In a shop, Lara tries on a dress. The dress is far too long for her. Lara asks Simon: ""Does this dress fit me?"" Simon answers: ""Wow! That must be custom made! It's clearly the perfect size and length for you."" What did Simon want to convey? 
How would you rate the following answer: ","You will read a short story that describes an everyday situation. Your task is to rate how plausible a given interpretation is of an utterance by a character in the story.
How would you rate the following answer: ",,"Simon has to get back to work.
",distractor_nonsequitur,plausible,"very implausible, implausible, neutral, plausible, very plausible",1.507654311657582,competitor,"[[-8.245988845825195], [-9.549427032470703], [-10.719385147094727], [-11.237491607666016], [-11.592233657836914]]","[[], [], [], [], []]","[[-9.80061149597168], [-11.351285934448242], [-10.833426475524902], [-7.664122104644775], [-9.497126579284668]]"
google/flan-t5-xl,0.1,0,2,irony,"You will read a short story that describes an everyday situation. Your task is to rate how plausible a given interpretation is of an utterance by a character in the story.Christian is Shane's big brother. One day, Christian is helping Shane with his homework. Christian explains the homework to Shane. When Shane starts the assignment, he does not follow Christian's instructions. Christian says, ""You are such a wonderful listener."" What did Christian want to convey?
How would you rate the following answer: ","You will read a short story that describes an everyday situation. Your task is to rate how plausible a given interpretation is of an utterance by a character in the story.
How would you rate the following answer: ",,Shane was not paying attention when Christian was talking.,target,plausible,"very implausible, implausible, neutral, plausible, very plausible",1.9845798250668878,competitor,"[[-7.9664201736450195], [-9.513381004333496], [-9.669734954833984], [-9.268841743469238], [-10.462581634521484]]","[[], [], [], [], []]","[[-8.37000560760498], [-9.79020881652832], [-9.21627426147461], [-7.7054619789123535], [-10.409090995788574]]"
google/flan-t5-xl,0.1,0,2,irony,"You will read a short story that describes an everyday situation. Your task is to rate how plausible a given interpretation is of an utterance by a character in the story.Christian is Shane's big brother. One day, Christian is helping Shane with his homework. Christian explains the homework to Shane. When Shane starts the assignment, he does not follow Christian's instructions. Christian says, ""You are such a wonderful listener."" What did Christian want to convey?
How would you rate the following answer: ","You will read a short story that describes an everyday situation. Your task is to rate how plausible a given interpretation is of an utterance by a character in the story.
How would you rate the following answer: ",,Shane was paying attention when Christian was talking.,competitor,plausible,"very implausible, implausible, neutral, plausible, very plausible",2.2742216829534234,competitor,"[[-8.046680450439453], [-9.710328102111816], [-9.881301879882812], [-8.804994583129883], [-9.961151123046875]]","[[], [], [], [], []]","[[-9.60517406463623], [-11.170451164245605], [-10.541398048400879], [-7.785756587982178], [-10.147381782531738]]"
google/flan-t5-xl,0.1,0,2,irony,"You will read a short story that describes an everyday situation. Your task is to rate how plausible a given interpretation is of an utterance by a character in the story.Christian is Shane's big brother. One day, Christian is helping Shane with his homework. Christian explains the homework to Shane. When Shane starts the assignment, he does not follow Christian's instructions. Christian says, ""You are such a wonderful listener."" What did Christian want to convey?
How would you rate the following answer: ","You will read a short story that describes an everyday situation. Your task is to rate how plausible a given interpretation is of an utterance by a character in the story.
How would you rate the following answer: ",,Shane's hearing improved greatly.,distractor_associate,plausible,"very implausible, implausible, neutral, plausible, very plausible",1.6896099602873982,competitor,"[[-8.042068481445312], [-9.398008346557617], [-10.161304473876953], [-10.221946716308594], [-10.894560813903809]]","[[], [], [], [], []]","[[-8.219844818115234], [-9.670890808105469], [-9.635749816894531], [-8.249006271362305], [-9.66307258605957]]"
google/flan-t5-xl,0.1,0,2,irony,"You will read a short story that describes an everyday situation. Your task is to rate how plausible a given interpretation is of an utterance by a character in the story.Christian is Shane's big brother. One day, Christian is helping Shane with his homework. Christian explains the homework to Shane. When Shane starts the assignment, he does not follow Christian's instructions. Christian says, ""You are such a wonderful listener."" What did Christian want to convey?
How would you rate the following answer: ","You will read a short story that describes an everyday situation. Your task is to rate how plausible a given interpretation is of an utterance by a character in the story.
How would you rate the following answer: ",,Shane needs to see an eye doctor.,distractor_nonsequitur,plausible,"very implausible, implausible, neutral, plausible, very plausible",1.3852850326317638,competitor,"[[-7.820029258728027], [-9.582794189453125], [-10.5399169921875], [-11.099266052246094], [-11.695638656616211]]","[[], [], [], [], []]","[[-9.534828186035156], [-11.157012939453125], [-10.601972579956055], [-7.789920806884766], [-9.955772399902344]]"
google/flan-t5-xl,0.1,0,3,irony,"You will read a short story that describes an everyday situation. Your task is to rate how plausible a given interpretation is of an utterance by a character in the story.Andrew and Phil are good friends, but they play on different basketball teams. During one game, Phil tries to score a basket but Andrew blocks his shot. Andrew says, ""You are so good at this."" What did Andrew want to convey? 
How would you rate the following answer: ","You will read a short story that describes an everyday situation. Your task is to rate how plausible a given interpretation is of an utterance by a character in the story.
How would you rate the following answer: ",,Phil's basketball skills could be better.,target,plausible,"very implausible, implausible, neutral, plausible, very plausible",1.9709132986150362,competitor,"[[-8.11125373840332], [-9.251232147216797], [-9.725662231445312], [-9.547943115234375], [-10.512418746948242]]","[[], [], [], [], []]","[[-8.677894592285156], [-10.02635383605957], [-9.3153657913208], [-7.461552143096924], [-10.189329147338867]]"
google/flan-t5-xl,0.1,0,3,irony,"You will read a short story that describes an everyday situation. Your task is to rate how plausible a given interpretation is of an utterance by a character in the story.Andrew and Phil are good friends, but they play on different basketball teams. During one game, Phil tries to score a basket but Andrew blocks his shot. Andrew says, ""You are so good at this."" What did Andrew want to convey? 
How would you rate the following answer: ","You will read a short story that describes an everyday situation. Your task is to rate how plausible a given interpretation is of an utterance by a character in the story.
How would you rate the following answer: ",,Phil is a great basketball player.,competitor,plausible,"very implausible, implausible, neutral, plausible, very plausible",3.226058842518309,competitor,"[[-9.028746604919434], [-10.919326782226562], [-10.66052532196045], [-8.485547065734863], [-9.485908508300781]]","[[], [], [], [], []]","[[-9.465435981750488], [-11.172917366027832], [-10.601804733276367], [-7.8641557693481445], [-9.584495544433594]]"
