model_name,temperature,seed,item_id,phenomenon,prompt,prior_prompt,question,options,option_names,scale,rating_options,weighted_options,chosen_option,token_cond_log_probs,prior_token_log_probs,null_prior_token_log_probs
google/flan-t5-xl,0.1,0,1,coherence,"You will read a pair of sentences. Your task is to rate how likely the decision whether the pair forms a coherent story is.Mary's exam was about to start. Her palms were sweaty. Is this story coherent or not?
How would you rate the following answer: ","You will read a pair of sentences. Your task is to rate how likely the decision whether the pair forms a coherent story is.
How would you rate the following answer: ",Is this story coherent or not?,coherent,target,likely,"very unlikely, unlikely, neutral, likely, very likely",3.0,competitor,"[[-1.5389156341552734], [-1.5389156341552734], [-1.5389156341552734], [-1.5389156341552734], [-1.5389156341552734]]","[[-3.409724473953247], [-1.9873242378234863], [-1.6475027799606323], [-3.9234673976898193], [-2.7994303703308105]]","[[-0.9688749313354492], [-0.9688749313354492], [-0.9688749313354492], [-0.9688749313354492], [-0.9688749313354492]]"
google/flan-t5-xl,0.1,0,1,coherence,"You will read a pair of sentences. Your task is to rate how likely the decision whether the pair forms a coherent story is.Mary's exam was about to start. Her palms were sweaty. Is this story coherent or not?
How would you rate the following answer: ","You will read a pair of sentences. Your task is to rate how likely the decision whether the pair forms a coherent story is.
How would you rate the following answer: ",Is this story coherent or not?,incoherent,competitor,likely,"very unlikely, unlikely, neutral, likely, very likely",3.0,competitor,"[[-1.2384592294692993], [-1.2384592294692993], [-1.2384592294692993], [-1.2384592294692993], [-1.2384592294692993]]","[[-3.409724473953247], [-1.9873242378234863], [-1.6475027799606323], [-3.9234673976898193], [-2.7994303703308105]]","[[-1.2367796897888184], [-1.2367796897888184], [-1.2367796897888184], [-1.2367796897888184], [-1.2367796897888184]]"
google/flan-t5-xl,0.1,0,2,coherence,"You will read a pair of sentences. Your task is to rate how likely the decision whether the pair forms a coherent story is.Laura got a lot of mail today. Some of her friends had remembered her birthday.Is this story coherent or not?
How would you rate the following answer: ","You will read a pair of sentences. Your task is to rate how likely the decision whether the pair forms a coherent story is.
How would you rate the following answer: ",Is this story coherent or not?,coherent,target,likely,"very unlikely, unlikely, neutral, likely, very likely",3.0,target,"[[-1.866851806640625], [-1.866851806640625], [-1.866851806640625], [-1.866851806640625], [-1.866851806640625]]","[[-3.409724473953247], [-1.9873242378234863], [-1.6475027799606323], [-3.9234673976898193], [-2.7994303703308105]]","[[-0.9688749313354492], [-0.9688749313354492], [-0.9688749313354492], [-0.9688749313354492], [-0.9688749313354492]]"
google/flan-t5-xl,0.1,0,2,coherence,"You will read a pair of sentences. Your task is to rate how likely the decision whether the pair forms a coherent story is.Laura got a lot of mail today. Some of her friends had remembered her birthday.Is this story coherent or not?
How would you rate the following answer: ","You will read a pair of sentences. Your task is to rate how likely the decision whether the pair forms a coherent story is.
How would you rate the following answer: ",Is this story coherent or not?,incoherent,competitor,likely,"very unlikely, unlikely, neutral, likely, very likely",3.0,target,"[[-1.4246628284454346], [-1.4246628284454346], [-1.4246628284454346], [-1.4246628284454346], [-1.4246628284454346]]","[[-3.409724473953247], [-1.9873242378234863], [-1.6475027799606323], [-3.9234673976898193], [-2.7994303703308105]]","[[-1.2367796897888184], [-1.2367796897888184], [-1.2367796897888184], [-1.2367796897888184], [-1.2367796897888184]]"
google/flan-t5-xl,0.1,0,3,coherence,"You will read a pair of sentences. Your task is to rate how likely the decision whether the pair forms a coherent story is.Sometimes a truck drives by the house. The dishes start to rattle.Is this story coherent or not?
How would you rate the following answer: ","You will read a pair of sentences. Your task is to rate how likely the decision whether the pair forms a coherent story is.
How would you rate the following answer: ",Is this story coherent or not?,coherent,target,likely,"very unlikely, unlikely, neutral, likely, very likely",3.0,competitor,"[[-1.5726914405822754], [-1.5726914405822754], [-1.5726914405822754], [-1.5726914405822754], [-1.5726914405822754]]","[[-3.409724473953247], [-1.9873242378234863], [-1.6475027799606323], [-3.9234673976898193], [-2.7994303703308105]]","[[-0.9688749313354492], [-0.9688749313354492], [-0.9688749313354492], [-0.9688749313354492], [-0.9688749313354492]]"
google/flan-t5-xl,0.1,0,3,coherence,"You will read a pair of sentences. Your task is to rate how likely the decision whether the pair forms a coherent story is.Sometimes a truck drives by the house. The dishes start to rattle.Is this story coherent or not?
How would you rate the following answer: ","You will read a pair of sentences. Your task is to rate how likely the decision whether the pair forms a coherent story is.
How would you rate the following answer: ",Is this story coherent or not?,incoherent,competitor,likely,"very unlikely, unlikely, neutral, likely, very likely",3.0,competitor,"[[-1.2405273914337158], [-1.2405273914337158], [-1.2405273914337158], [-1.2405273914337158], [-1.2405273914337158]]","[[-3.409724473953247], [-1.9873242378234863], [-1.6475027799606323], [-3.9234673976898193], [-2.7994303703308105]]","[[-1.2367796897888184], [-1.2367796897888184], [-1.2367796897888184], [-1.2367796897888184], [-1.2367796897888184]]"
google/flan-t5-xl,0.1,0,4,coherence,"You will read a pair of sentences. Your task is to rate how likely the decision whether the pair forms a coherent story is.The lights have been on since last night. The car doesn't start.Is this story coherent or not?
How would you rate the following answer: ","You will read a pair of sentences. Your task is to rate how likely the decision whether the pair forms a coherent story is.
How would you rate the following answer: ",Is this story coherent or not?,coherent,target,likely,"very unlikely, unlikely, neutral, likely, very likely",3.0,target,"[[-1.2764098644256592], [-1.2764098644256592], [-1.2764098644256592], [-1.2764098644256592], [-1.2764098644256592]]","[[-3.409724473953247], [-1.9873242378234863], [-1.6475027799606323], [-3.9234673976898193], [-2.7994303703308105]]","[[-0.9688749313354492], [-0.9688749313354492], [-0.9688749313354492], [-0.9688749313354492], [-0.9688749313354492]]"
google/flan-t5-xl,0.1,0,4,coherence,"You will read a pair of sentences. Your task is to rate how likely the decision whether the pair forms a coherent story is.The lights have been on since last night. The car doesn't start.Is this story coherent or not?
How would you rate the following answer: ","You will read a pair of sentences. Your task is to rate how likely the decision whether the pair forms a coherent story is.
How would you rate the following answer: ",Is this story coherent or not?,incoherent,competitor,likely,"very unlikely, unlikely, neutral, likely, very likely",3.0,target,"[[-0.965360701084137], [-0.965360701084137], [-0.965360701084137], [-0.965360701084137], [-0.965360701084137]]","[[-3.409724473953247], [-1.9873242378234863], [-1.6475027799606323], [-3.9234673976898193], [-2.7994303703308105]]","[[-1.2367796897888184], [-1.2367796897888184], [-1.2367796897888184], [-1.2367796897888184], [-1.2367796897888184]]"
google/flan-t5-xl,0.1,0,5,coherence,"You will read a pair of sentences. Your task is to rate how likely the decision whether the pair forms a coherent story is.Susan felt her baby's forehead with her palm. She begged her family doctor to come at once.Is this story coherent or not?
How would you rate the following answer: ","You will read a pair of sentences. Your task is to rate how likely the decision whether the pair forms a coherent story is.
How would you rate the following answer: ",Is this story coherent or not?,coherent,target,likely,"very unlikely, unlikely, neutral, likely, very likely",3.0,target,"[[-1.451953649520874], [-1.451953649520874], [-1.451953649520874], [-1.451953649520874], [-1.451953649520874]]","[[-3.409724473953247], [-1.9873242378234863], [-1.6475027799606323], [-3.9234673976898193], [-2.7994303703308105]]","[[-0.9688749313354492], [-0.9688749313354492], [-0.9688749313354492], [-0.9688749313354492], [-0.9688749313354492]]"
google/flan-t5-xl,0.1,0,5,coherence,"You will read a pair of sentences. Your task is to rate how likely the decision whether the pair forms a coherent story is.Susan felt her baby's forehead with her palm. She begged her family doctor to come at once.Is this story coherent or not?
How would you rate the following answer: ","You will read a pair of sentences. Your task is to rate how likely the decision whether the pair forms a coherent story is.
How would you rate the following answer: ",Is this story coherent or not?,incoherent,competitor,likely,"very unlikely, unlikely, neutral, likely, very likely",3.0,target,"[[-1.148171305656433], [-1.148171305656433], [-1.148171305656433], [-1.148171305656433], [-1.148171305656433]]","[[-3.409724473953247], [-1.9873242378234863], [-1.6475027799606323], [-3.9234673976898193], [-2.7994303703308105]]","[[-1.2367796897888184], [-1.2367796897888184], [-1.2367796897888184], [-1.2367796897888184], [-1.2367796897888184]]"
