model_name,temperature,seed,item_id,phenomenon,prompt,prior_prompt,question,options,option_names,scale,rating_options,weighted_options,chosen_option,token_cond_log_probs,prior_token_log_probs,null_prior_token_log_probs
text-davinci-002,0.1,0,1,metaphor,"You will read a short story that describes an everyday situation. Your task is to rate how likely a given interpretation is of an utterance by a character in the story.Mary was asked about the town that she has just moved to. Mary responded: ""This town is a chimney."" What does Mary mean?
How would you rate the following answer: ","You will read a short story that describes an everyday situation. Your task is to rate how likely a given interpretation is of an utterance by a character in the story.
How would you rate the following answer: ",,The town is not one of the cleanest ones.,target,likely,"very unlikely, unlikely, neutral, likely, very likely",2.5264558062692903,distractor_plausibleliteral,"[[-2.1338608], [-1.6366569], [-0.88200486], [-2.9656048], [-5.3966513]]","[[], [], [], [], []]","[[-5.438652], [-4.8501043], [-0.90214336], [-2.4070213], [-6.127718]]"
text-davinci-002,0.1,0,1,metaphor,"You will read a short story that describes an everyday situation. Your task is to rate how likely a given interpretation is of an utterance by a character in the story.Mary was asked about the town that she has just moved to. Mary responded: ""This town is a chimney."" What does Mary mean?
How would you rate the following answer: ","You will read a short story that describes an everyday situation. Your task is to rate how likely a given interpretation is of an utterance by a character in the story.
How would you rate the following answer: ",,The people living in this town are very welcoming.,competitor,likely,"very unlikely, unlikely, neutral, likely, very likely",2.8913861779033643,distractor_plausibleliteral,"[[-2.2877834], [-3.3086576], [-0.48748508], [-2.5031385], [-3.4471536]]","[[], [], [], [], []]","[[-7.173381], [-8.383028], [-1.7569941], [-1.5564902], [-2.130434]]"
text-davinci-002,0.1,0,1,metaphor,"You will read a short story that describes an everyday situation. Your task is to rate how likely a given interpretation is of an utterance by a character in the story.Mary was asked about the town that she has just moved to. Mary responded: ""This town is a chimney."" What does Mary mean?
How would you rate the following answer: ","You will read a short story that describes an everyday situation. Your task is to rate how likely a given interpretation is of an utterance by a character in the story.
How would you rate the following answer: ",,All houses in this town have chimneys.,distractor_plausibleliteral,likely,"very unlikely, unlikely, neutral, likely, very likely",3.4408764057464563,distractor_plausibleliteral,"[[-3.1335976], [-4.6038947], [-1.0013328], [-1.3371633], [-2.439908]]","[[], [], [], [], []]","[[-3.9301283], [-5.5315633], [-1.1139967], [-2.5514023], [-3.6909757]]"
text-davinci-002,0.1,0,1,metaphor,"You will read a short story that describes an everyday situation. Your task is to rate how likely a given interpretation is of an utterance by a character in the story.Mary was asked about the town that she has just moved to. Mary responded: ""This town is a chimney."" What does Mary mean?
How would you rate the following answer: ","You will read a short story that describes an everyday situation. Your task is to rate how likely a given interpretation is of an utterance by a character in the story.
How would you rate the following answer: ",,The town is a chimney.,distractor_literal,likely,"very unlikely, unlikely, neutral, likely, very likely",3.1546247407586145,distractor_plausibleliteral,"[[-3.0230174], [-3.4711637], [-0.91605157], [-2.0161254], [-3.0205848]]","[[], [], [], [], []]","[[-1.8198671], [-3.6981623], [-1.3074243], [-4.9243784], [-6.32974]]"
text-davinci-002,0.1,0,1,metaphor,"You will read a short story that describes an everyday situation. Your task is to rate how likely a given interpretation is of an utterance by a character in the story.Mary was asked about the town that she has just moved to. Mary responded: ""This town is a chimney."" What does Mary mean?
How would you rate the following answer: ","You will read a short story that describes an everyday situation. Your task is to rate how likely a given interpretation is of an utterance by a character in the story.
How would you rate the following answer: ",,Mary found a job at a company installing chimneys.,distractor_nonsequitut,likely,"very unlikely, unlikely, neutral, likely, very likely",3.0855230975059524,distractor_plausibleliteral,"[[-1.9543703], [-3.6803904], [-1.0155668], [-1.1474524], [-3.4066012]]","[[], [], [], [], []]","[[-4.9964223], [-7.0648036], [-1.3644229], [-1.5130504], [-3.538871]]"
text-davinci-002,0.1,0,2,metaphor,"You will read a short story that describes an everyday situation. Your task is to rate how likely a given interpretation is of an utterance by a character in the story.Mike said to his expectant wife: ""Our baby is a lovebird's egg."" What did Mike mean?
How would you rate the following answer: ","You will read a short story that describes an everyday situation. Your task is to rate how likely a given interpretation is of an utterance by a character in the story.
How would you rate the following answer: ",,Mike and his wife are very much in love with each other.,target,likely,"very unlikely, unlikely, neutral, likely, very likely",4.5268466711091575,target,"[[-5.261189], [-7.3406305], [-2.1053689], [-1.7845719], [-0.47464144]]","[[], [], [], [], []]","[[-7.5302877], [-9.924008], [-4.287308], [-3.5639272], [-0.26881287]]"
text-davinci-002,0.1,0,2,metaphor,"You will read a short story that describes an everyday situation. Your task is to rate how likely a given interpretation is of an utterance by a character in the story.Mike said to his expectant wife: ""Our baby is a lovebird's egg."" What did Mike mean?
How would you rate the following answer: ","You will read a short story that describes an everyday situation. Your task is to rate how likely a given interpretation is of an utterance by a character in the story.
How would you rate the following answer: ",,Mike is worried that the bird flu virus affected their baby.,competitor,likely,"very unlikely, unlikely, neutral, likely, very likely",1.8938038328043614,target,"[[-0.8826569], [-2.0357318], [-1.2236363], [-4.946648], [-5.2992167]]","[[], [], [], [], []]","[[-2.6516974], [-4.5614557], [-1.2787468], [-1.7455636], [-3.184911]]"
text-davinci-002,0.1,0,2,metaphor,"You will read a short story that describes an everyday situation. Your task is to rate how likely a given interpretation is of an utterance by a character in the story.Mike said to his expectant wife: ""Our baby is a lovebird's egg."" What did Mike mean?
How would you rate the following answer: ","You will read a short story that describes an everyday situation. Your task is to rate how likely a given interpretation is of an utterance by a character in the story.
How would you rate the following answer: ",,The baby in his wife's womb is the size of an egg.,distractor_plausibleliteral,likely,"very unlikely, unlikely, neutral, likely, very likely",3.428124513726215,target,"[[-4.3277903], [-6.052357], [-0.72575474], [-1.2110891], [-3.079875]]","[[], [], [], [], []]","[[-5.668153], [-6.8617826], [-1.267621], [-1.7895746], [-2.0174704]]"
text-davinci-002,0.1,0,2,metaphor,"You will read a short story that describes an everyday situation. Your task is to rate how likely a given interpretation is of an utterance by a character in the story.Mike said to his expectant wife: ""Our baby is a lovebird's egg."" What did Mike mean?
How would you rate the following answer: ","You will read a short story that describes an everyday situation. Your task is to rate how likely a given interpretation is of an utterance by a character in the story.
How would you rate the following answer: ",,Their baby is an egg.,distractor_literal,likely,"very unlikely, unlikely, neutral, likely, very likely",3.3247574873488874,target,"[[-2.0508678], [-3.6309373], [-1.1027983], [-2.1014442], [-1.5394323]]","[[], [], [], [], []]","[[-1.770669], [-2.7996457], [-1.5317185], [-3.9258742], [-3.504981]]"
text-davinci-002,0.1,0,2,metaphor,"You will read a short story that describes an everyday situation. Your task is to rate how likely a given interpretation is of an utterance by a character in the story.Mike said to his expectant wife: ""Our baby is a lovebird's egg."" What did Mike mean?
How would you rate the following answer: ","You will read a short story that describes an everyday situation. Your task is to rate how likely a given interpretation is of an utterance by a character in the story.
How would you rate the following answer: ",,Their baby is growing bigger every day.,distractor_nonsequitut,likely,"very unlikely, unlikely, neutral, likely, very likely",2.9321513913056516,target,"[[-2.80199], [-3.406343], [-0.3695618], [-2.6791196], [-4.3017936]]","[[], [], [], [], []]","[[-6.8844233], [-7.643634], [-1.570664], [-1.4403964], [-2.2516365]]"
